title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
1 Kanal Residential Plot For sale In The Perfect Location Of Park Road Housing Scheme - Block D,2.8 Crore,"Park Road Housing Scheme - Block D, Park Road Housing Scheme",Islamabad,1 Kanal,,,Plot,Added: 34 minutes ago,https://www.zameen.com/Property/park_road_housing_scheme_park_road_housing_scheme_-_block_d_1_kanal_residential_plot_for_sale_in_the_perfect_location_of_park_road_housing_scheme_-_block_d-53886485-21349-2.html,2026-03-30T16:31:44.452419
Book A Residential Plot Of 1 Kanal In Margalla Orchard Margalla Orchard,2.9 Crore,"Margalla Orchard, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 34 minutes ago,https://www.zameen.com/Property/islamabad_margalla_orchard_book_a_residential_plot_of_1_kanal_in_margalla_orchard_margalla_orchard-53890509-21948-2.html,2026-03-30T16:31:44.468714
In Gulberg Residencia - Block A 10 Marla Residential Plot For sale,1.8 Crore,"Gulberg Residencia - Block A, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_a_in_gulberg_residencia_-_block_a_10_marla_residential_plot_for_sale-53934044-9112-2.html,2026-03-30T16:31:44.483329
10 Marla Residential Plot In Gulberg Residencia - Block H Is Available For sale,1.85 Crore,"Gulberg Residencia - Block H, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_h_10_marla_residential_plot_in_gulberg_residencia_-_block_h_is_available_for_sale-53934053-9118-2.html,2026-03-30T16:31:44.496190
Plot File For Sale In Rs. 2700000/-,27 Lakh,"C-15, Islamabad",Islamabad,5 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/islamabad_c-15_plot_file_for_sale_in_rs_2700000_--53716024-8915-2.html,2026-03-30T16:31:44.509237
A Residential Plot Of 7 Marla In Islamabad,1.25 Crore,"Gulberg Residencia - A Executive Block, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_a_executive_block_a_residential_plot_of_7_marla_in_islamabad-53955307-13692-2.html,2026-03-30T16:31:44.522490
Residential Plot Of 7 Marla Available For Sale In Gulberg Residencia - Block B,65 Lakh,"Gulberg Residencia - Block B, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_b_residential_plot_of_7_marla_available_for_sale_in_gulberg_residencia_-_block_b-53955308-9113-2.html,2026-03-30T16:31:44.538053
Confirm option for sale,1.35 Crore,"I-12/3, I-12",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/i_12_i-12_3_confirm_option_for_sale-53995810-13802-2.html,2026-03-30T16:31:44.553373
35x70 PLOT FOR SALE NEAR PLAY GROUND,3.55 Crore,"E-12/3, E-12",Islamabad,10.9 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/e_12_e-12_3_35x70_plot_for_sale_near_play_ground-52384909-8179-2.html,2026-03-30T16:31:44.567025
1 Kanal Solid Plot For Sale,2.5 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_solid_plot_for_sale-52732202-375-2.html,2026-03-30T16:31:44.581465
5 Marla Plot For Sale,60 Lakh,"Naval Anchorage, Islamabad",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_5_marla_plot_for_sale-52732479-375-2.html,2026-03-30T16:31:44.595864
14 Marla Level Plot For Sale,1.9 Crore,"Naval Anchorage, Islamabad",Islamabad,14 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_14_marla_level_plot_for_sale-52732571-375-2.html,2026-03-30T16:31:44.609661
1 Kanal Plot For Sale,2.4 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_plot_for_sale-52732662-375-2.html,2026-03-30T16:31:44.622914
14 Marla Solid Plot For Sale,2.1 Crore,"Naval Anchorage, Islamabad",Islamabad,14 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_14_marla_solid_plot_for_sale-52761484-375-2.html,2026-03-30T16:31:44.639291
6080 Corner Plot for Sale,2.6 Crore,"Naval Anchorage - Block F, Naval Anchorage",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_f_6080_corner_plot_for_sale-52890781-3472-2.html,2026-03-30T16:31:44.652908
Plot Number In Series 400 Is Available For Sale,1.35 Crore,"I-12, Islamabad",Islamabad,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/islamabad_i-12_plot_number_in_series_400_is_available_for_sale-53782402-1418-2.html,2026-03-30T16:31:48.388062
New Falcon Enterprises Offered Plot In Good Location For Sale,15 Arab,"New Blue Area, Islamabad",Islamabad,14 Kanal,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/islamabad_new_blue_area_new_falcon_enterprises_offered_plot_in_good_location_for_sale-45553118-16810-2.html,2026-03-30T16:31:48.441794
10 Marla Ready to Construct Plot for Sale,85 Lakh,"Top City 1, Islamabad",Islamabad,10 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/islamabad_top_city_1_10_marla_ready_to_construct_plot_for_sale-53989954-1383-2.html,2026-03-30T16:31:48.455752
1 Kanal Top Location Plot is For Sale in D-12/3.,13.75 Crore,"D-12/3, D-12",Islamabad,1 Kanal,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/d_12_d-12_3_1_kanal_top_location_plot_is_for_sale_in_d-12_3-53962974-3156-2.html,2026-03-30T16:31:48.469173
Top Location Cutting Area Clear Plot Is For Sale,1.35 Crore,"E-12/1, E-12",Islamabad,4 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/e_12_e-12_1_top_location_cutting_area_clear_plot_is_for_sale-53975812-8177-2.html,2026-03-30T16:31:48.485161
10 Kanal Spacious Plot For Sale In C Block Gulberg Greens Islamabad,25 Crore,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,10 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_c_10_kanal_spacious_plot_for_sale_in_c_block_gulberg_greens_islamabad-52825310-8315-2.html,2026-03-30T16:31:48.498283
1 KANAL PARK FACING CORNER PLOT FOR SALE | MARGALLA GARDEN E-19,39 Lakh,"Ministry of Commerce Society, E-19",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/e_19_ministry_of_commerce_society_1_kanal_park_facing_corner_plot_for_sale_margalla_garden_e-19-52142648-8205-2.html,2026-03-30T16:31:48.511657
"5 Kanal Plot for Sale A Block, Gulberg Greens Islamabad",13 Crore,"Gulberg Greens - Block A, Gulberg Greens",Islamabad,5 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_a_5_kanal_plot_for_sale_a_block_gulberg_greens_islamabad-52824285-8313-2.html,2026-03-30T16:31:48.576963
5 KANAL READY TO CONSTRUCT FARM HOUSE PLOT FOR SALE,14 Crore,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,5 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_c_5_kanal_ready_to_construct_farm_house_plot_for_sale-52775237-8315-2.html,2026-03-30T16:31:48.631386
40x90 PRIME LOCATION PLOT CBR B-BLOCK | LEVEL DEVELOP POSSESSION PLOT | NEAR TO MASJID MARKET,2.85 Crore,"CBR Town Phase 1 - Block C, CBR Town Phase 1",Islamabad,14 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/cbr_town_phase_1_cbr_town_phase_1_-_block_c_40x90_prime_location_plot_cbr_b-block_level_develop_possession_plot_near_to_masjid_market-53335896-3149-2.html,2026-03-30T16:31:48.646241
"1 Kanal Block A, Margalla Orchard",3 Crore,"Margalla Orchard, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 35 minutes ago,https://www.zameen.com/Property/islamabad_margalla_orchard_1_kanal_block_a_margalla_orchard-53712530-21948-2.html,2026-03-30T16:31:48.664372
Park Road Housing Scheme - Block B Residential Plot Sized 1 Kanal,3.1 Crore,"Park Road Housing Scheme - Block B, Park Road Housing Scheme",Islamabad,1 Kanal,,,Plot,Added: 35 minutes ago,https://www.zameen.com/Property/park_road_housing_scheme_park_road_housing_scheme_-_block_b_park_road_housing_scheme_-_block_b_residential_plot_sized_1_kanal-53712066-21347-2.html,2026-03-30T16:31:48.677785
Plot 1495 Block G B-17 Size 30*60 200 Square Yard Solid Land Available For Sale At Reasonable Price,85 Lakh,"MPCHS - Block G, MPCHS - Multi Gardens",Islamabad,8 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_g_plot_1495_block_g_b-17_size_30_60_200_square_yard_solid_land_available_for_sale_at_reasonable_price-53885373-12711-2.html,2026-03-30T16:31:48.691576
Ready To Buy A Residential Plot In Gulberg Residencia - Block L Islamabad,1.95 Crore,"Gulberg Residencia - Block L, Gulberg Residencia",Islamabad,12 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_ready_to_buy_a_residential_plot_in_gulberg_residencia_-_block_l_islamabad-53955318-9122-2.html,2026-03-30T16:31:48.706282
C-15 Non Blotted 5 Marla File,35 Lakh,"C-15, Islamabad",Islamabad,5 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/islamabad_c-15_c-15_non_blotted_5_marla_file-53866700-8915-2.html,2026-03-30T16:31:48.720612
Gulberg Residencia - Block V Residential Plot For Sale Sized 12 Marla,1.9 Crore,"Gulberg Residencia - Block V, Gulberg Residencia",Islamabad,12 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_v_gulberg_residencia_-_block_v_residential_plot_for_sale_sized_12_marla-53955326-9131-2.html,2026-03-30T16:31:48.733941
In Gulberg Residencia - Block V 10 Marla Residential Plot For sale,1.45 Crore,"Gulberg Residencia - Block V, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_v_in_gulberg_residencia_-_block_v_10_marla_residential_plot_for_sale-53955331-9131-2.html,2026-03-30T16:31:48.747613
6080 Corner Plot for Sale,2.6 Crore,"Naval Anchorage - Block F, Naval Anchorage",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_f_6080_corner_plot_for_sale-52890781-3472-2.html,2026-03-30T16:31:48.761130
1 Kanal Plot On Main Boulevard In A Extension For Sale,2.15 Crore,"Naval Anchorage - Block A, Naval Anchorage",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_a_1_kanal_plot_on_main_boulevard_in_a_extension_for_sale-52882300-3467-2.html,2026-03-30T16:31:48.774688
5 Marla Plot For Sale In G-Extension,78 Lakh,"Naval Anchorage, Islamabad",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_5_marla_plot_for_sale_in_g-extension-52890770-375-2.html,2026-03-30T16:31:48.790059
1 Kanal Plot For Sale In Block H Naval Anchorage,1.45 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_plot_for_sale_in_block_h_naval_anchorage-52738052-375-2.html,2026-03-30T16:31:48.803764
1 Kanal Plot At Prime Location For Sale,2.75 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_plot_at_prime_location_for_sale-52822613-375-2.html,2026-03-30T16:31:48.817757
1 Kanal Solid & Corner Plot For Sale In A-Extension,2.15 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_solid_corner_plot_for_sale_in_a-extension-52882745-375-2.html,2026-03-30T16:31:48.832297
5 Marla Corner Plot For Sale,60 Lakh,"Naval Anchorage, Islamabad",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_5_marla_corner_plot_for_sale-53013177-375-2.html,2026-03-30T16:31:48.845679
1 Kanal Solid Plot for Sale,2.75 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_solid_plot_for_sale-53806002-375-2.html,2026-03-30T16:31:48.858945
10 Marla Possession Plot For Sale,86.5 Lakh,"Top City 1, Islamabad",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_top_city_1_10_marla_possession_plot_for_sale-52130421-1383-2.html,2026-03-30T16:31:51.688497
Plot For Sale In Sector C1 Possession Utility Map All charges Paid Best Location For Living Margala facing Bahria Enclave Islamabad,1.95 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_plot_for_sale_in_sector_c1_possession_utility_map_all_charges_paid_best_location_for_living_margala_facing_bahria_enclave_islamabad-53948346-11987-2.html,2026-03-30T16:31:51.720085
Plot For Sale In Sector C-3 Open Form Guaranteed Possession WithIn 2 Months Almost Ready Plot Reasonable Price Near To Gate No Transfer Fee Bahria Enclave Islamabad,1.47 Crore,"Bahria Enclave - Sector C3, Bahria Enclave",Islamabad,9 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c3_plot_for_sale_in_sector_c-3_open_form_guaranteed_possession_within_2_months_almost_ready_plot_reasonable_price_near_to_gate_no_transfer_fee_bahria_enclave_islamabad-53907443-11989-2.html,2026-03-30T16:31:51.735004
Gulberg Islamabad 4 Kanal Farm House Plot For Sale,4.75 Crore,"Gulberg Greens - Block E, Gulberg Greens",Islamabad,4 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_e_gulberg_islamabad_4_kanal_farm_house_plot_for_sale-53629726-8317-2.html,2026-03-30T16:31:51.751469
Gulberg Islamabad 4 Kanal Developed Possession Farm House Plot For Sale,8 Crore,"Gulberg Greens - Block D, Gulberg Greens",Islamabad,4 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_d_gulberg_islamabad_4_kanal_developed_possession_farm_house_plot_for_sale-53949598-8316-2.html,2026-03-30T16:31:51.765289
7 MARLA DEVELOP POSSESSION PLOT FOR SALE | LOP CLEAR PLOTS | NEAR TO IMARAT MALL,1.6 Crore,"Jinnah Gardens Phase 1, Jinnah Gardens",Islamabad,8 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_7_marla_develop_possession_plot_for_sale_lop_clear_plots_near_to_imarat_mall-53299559-1421-2.html,2026-03-30T16:31:51.778921
1 KANAL RESIDENTIAL PLOT FOR SALE IN NAVAL BLOCK A-EXT | OPPOSITE TO BAHRIA COLLAGE AND UNIVERSITY | 1KM DRIVE TO HIGHWAY,2.65 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_residential_plot_for_sale_in_naval_block_a-ext_opposite_to_bahria_collage_and_university_1km_drive_to_highway-53048357-375-2.html,2026-03-30T16:31:51.841322
1 KANAL SEMI DEVELOPED PLOTS FOR SALE IN BLOCK A-EXT | OPPOSITE TO BAHRIA COLLAGE | 6 MONTH DELIVERY,2.5 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_semi_developed_plots_for_sale_in_block_a-ext_opposite_to_bahria_collage_6_month_delivery-53048321-375-2.html,2026-03-30T16:31:51.898032
1.5 KANAL LEVEL PRIME LOCATION PLOT | MAIN SOAN AVENUE | BUSY COMMERCIAL AREA,13.75 Crore,"Soan Garden, Islamabad",Islamabad,2 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_soan_garden_1_5_kanal_level_prime_location_plot_main_soan_avenue_busy_commercial_area-52973258-338-2.html,2026-03-30T16:31:51.912234
7 Marla Pole Clear Plot,1.2 Crore,"Jinnah Gardens Phase 1, Jinnah Gardens",Islamabad,7 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_7_marla_pole_clear_plot-53979319-1421-2.html,2026-03-30T16:31:51.932501
10 MARLA CORNER PLOT FOR SALE F-17/2 ISLAMABAD ALL FACILITY AVAILABLE CDA PROVED SECTOR,95 Lakh,"F-17/2, F-17",Islamabad,10 Marla,,,Plot,Added: 40 minutes ago,https://www.zameen.com/Property/f_17_f-17_2_10_marla_corner_plot_for_sale_f-17_2_islamabad_all_facility_available_cda_proved_sector-53557685-3293-2.html,2026-03-30T16:31:51.946258
"80 Feet Avenue Solid Land 1 kanal Residential Plot Is Available For Sale In DHA Phase 5, Islamabad",3.35 Crore,"DHA Phase 5 - Sector F, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_80_feet_avenue_solid_land_1_kanal_residential_plot_is_available_for_sale_in_dha_phase_5_islamabad-51562447-8836-2.html,2026-03-30T16:31:51.959875
5 Marla Residential Plot For sale In Gulberg Residencia - Block V Islamabad,75 Lakh,"Gulberg Residencia - Block V, Gulberg Residencia",Islamabad,5 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_v_5_marla_residential_plot_for_sale_in_gulberg_residencia_-_block_v_islamabad-53955332-9131-2.html,2026-03-30T16:31:51.973391
Affordable Residential Plot Of 7 Marla Is Available For sale,85 Lakh,"Gulberg Residencia - Block R, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_r_affordable_residential_plot_of_7_marla_is_available_for_sale-53955612-9128-2.html,2026-03-30T16:31:51.986798
A Residential Plot Of 7 Marla In Rs. 10500000,1.05 Crore,"Gulberg Residencia - Block M, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_m_a_residential_plot_of_7_marla_in_rs_10500000-53955614-9123-2.html,2026-03-30T16:31:51.999925
10 Marla Residential Plot For sale In Gulberg Residencia - Block I Islamabad,2.65 Crore,"Gulberg Residencia - Block I, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_i_10_marla_residential_plot_for_sale_in_gulberg_residencia_-_block_i_islamabad-53955615-9119-2.html,2026-03-30T16:31:52.013477
1 Kanal Residential Plot For Sale In Gulberg Residencia - Block J,3.4 Crore,"Gulberg Residencia - Block J, Gulberg Residencia",Islamabad,1 Kanal,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_j_1_kanal_residential_plot_for_sale_in_gulberg_residencia_-_block_j-53955618-9120-2.html,2026-03-30T16:31:52.026609
1 Kanal Solid Plot for Sale,2.75 Crore,"Naval Anchorage, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_1_kanal_solid_plot_for_sale-53806002-375-2.html,2026-03-30T16:31:52.039862
5 Marla Plot For Sale,85 Lakh,"Naval Anchorage, Islamabad",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_5_marla_plot_for_sale-53715344-375-2.html,2026-03-30T16:31:52.053868
125 Yards Plot For Sale,85 Lakh,"Naval Anchorage, Islamabad",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_naval_anchorage_125_yards_plot_for_sale-53801439-375-2.html,2026-03-30T16:31:52.068018
2 Kanal Corner Pair Prime Location Residential Plot Available For Sale In 5th DHA Phase 5 Islamabad.,7.7 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,2 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_2_kanal_corner_pair_prime_location_residential_plot_available_for_sale_in_5th_dha_phase_5_islamabad-53970071-8401-2.html,2026-03-30T16:31:52.081462
Sector C1 10 Marla corner plot for sale in Bahria enclave islamabad,2.2 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",Islamabad,10 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_sector_c1_10_marla_corner_plot_for_sale_in_bahria_enclave_islamabad-53995751-11987-2.html,2026-03-30T16:31:52.096065
1 Kanal Prime Location Residential Plot Available For Sale In DHA Phase 5 Islamabad.,3.55 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_1_kanal_prime_location_residential_plot_available_for_sale_in_dha_phase_5_islamabad-53969997-8401-2.html,2026-03-30T16:31:52.110994
"Southfacing kanal plot for sale in Sec F, DHA 2",5.25 Crore,"DHA Defence Phase 2, DHA Defence",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_southfacing_kanal_plot_for_sale_in_sec_f_dha_2-53995736-339-2.html,2026-03-30T16:31:52.124421
Prime location plot for sale in Bahria enclave islamabad,2.55 Crore,"Bahria Enclave - Sector A, Bahria Enclave",Islamabad,10 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_prime_location_plot_for_sale_in_bahria_enclave_islamabad-53995733-11970-2.html,2026-03-30T16:31:52.137962
residential plot for sale,3.9 Crore,"DHA Phase 4 - Sector A, DHA Defence Phase 4",Islamabad,1.3 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_a_residential_plot_for_sale-53989116-13956-2.html,2026-03-30T16:31:55.875890
F-17 T&T 50*90 RESIDENCTIAL PLOT FOR SALE IN F-17,68 Lakh,"F-17, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_f-17_f-17_t_t_50_90_residenctial_plot_for_sale_in_f-17-53841479-335-2.html,2026-03-30T16:31:55.925122
F-17 T&T 30x60 PLOT FOR SALE,77 Lakh,"F-17, Islamabad",Islamabad,8 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_f-17_f-17_t_t_30x60_plot_for_sale-53903862-335-2.html,2026-03-30T16:31:55.939491
"Prime 10 Marla Boulevard Plot for Sale in Sector N, Bahria Enclave Islamabad",1.65 Crore,"Bahria Enclave - Sector N, Bahria Enclave",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_prime_10_marla_boulevard_plot_for_sale_in_sector_n_bahria_enclave_islamabad-53988988-11975-2.html,2026-03-30T16:31:55.955204
1 Kanal Residential Plot For sale In Beautiful AGHOSH Phase 2 - Block C,1.55 Crore,"AGOCHS Phase 2 - Block C, AGOCHS Phase 2",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/agochs_phase_2_agochs_phase_2_-_block_c_1_kanal_residential_plot_for_sale_in_beautiful_aghosh_phase_2_-_block_c-53032289-15102-2.html,2026-03-30T16:31:55.968871
Prime Location 35 X 70 Residential Plot Available For Sale In G-14 Islamabad,3.65 Crore,"G-14/2, G-14",Islamabad,10.9 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/g_14_g-14_2_prime_location_35_x_70_residential_plot_available_for_sale_in_g-14_islamabad-53972369-3344-2.html,2026-03-30T16:31:55.981727
Get A 8 Marla Residential Plot For Sale In DHA Valley - Bogganvilla Sector,45 Lakh,"DHA Valley - Bogenvelia Sector, DHA Valley",Islamabad,8 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/dha_valley_dha_valley_-_bogenvelia_sector_get_a_8_marla_residential_plot_for_sale_in_dha_valley_-_bogganvilla_sector-52814764-3209-2.html,2026-03-30T16:31:55.994525
"1 Kanal Plot For Sale In G-14/3, Street No. 119",4.35 Crore,"G-14/3, G-14",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/g_14_g-14_3_1_kanal_plot_for_sale_in_g-14_3_street_no_119-53618327-3345-2.html,2026-03-30T16:31:56.011302
Plot For Sale 600 Sqyard Block B,3.9 Crore,"MPCHS - Block B, MPCHS - Multi Gardens",Islamabad,1.2 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_b_plot_for_sale_600_sqyard_block_b-52685916-3117-2.html,2026-03-30T16:31:56.024283
1 Kanal Plot For Sale. Margalla Enclave,6.5 Crore,"Margalla Enclave, Margalla Avenue",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/margalla_avenue_margalla_enclave_1_kanal_plot_for_sale_margalla_enclave-53910764-21436-2.html,2026-03-30T16:31:56.115649
"R Block,7 Marla Developed & Possession Gulberg Residencia Islamabad",95 Lakh,"Gulberg Residencia - Block R, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_r_r_block_7_marla_developed_possession_gulberg_residencia_islamabad-53921013-9128-2.html,2026-03-30T16:31:56.132178
"Block A, Size: 1 Kanal (50 x 90) For Sale Gulberg Residancia Islamabad",2.5 Crore,"Gulberg Residencia - Block A, Gulberg Residencia",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_a_block_a_size_1_kanal_50_x_90_for_sale_gulberg_residancia_islamabad-53917411-9112-2.html,2026-03-30T16:31:56.151809
Gulberg Residencia - Block J Residential Plot Sized 1 Kanal,2.9 Crore,"Gulberg Residencia - Block J, Gulberg Residencia",Islamabad,1 Kanal,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_j_gulberg_residencia_-_block_j_residential_plot_sized_1_kanal-53955619-9120-2.html,2026-03-30T16:31:56.165290
Gulberg Residencia - Block K Residential Plot Sized 7 Marla Is Available,1.15 Crore,"Gulberg Residencia - Block K, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_k_gulberg_residencia_-_block_k_residential_plot_sized_7_marla_is_available-53955623-9121-2.html,2026-03-30T16:31:56.178772
